id,mode,domain,subtype,product,session,query,expected_groups,success,llm_used,answer,tokens_in,tokens_out,answer_trace,model,temperature,max_output_tokens,harness_commit
arch-v2-000058,GPT4O_LONGCTX,battery,atomic_verified,LiCell-128,arch_v2_s000058,Is LiCell-128 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-128 is a Product.",798,10,"{""raw_answer"": ""Yes, LiCell-128 is a Product."", ""request_id"": ""req_ebf455c394464325a3c7bb30368c8ece"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000059,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0036,arch_v2_s000059,"According to battery_seed_0036, what is the UN number?","[[""UN 3480 (Li‑ion) / UN 3481 (with equipment) / UN 2794 (lead‑acid) / UN 2800""]]",1,1,UN number: UN 3480 (Li‑ion) / UN 3481 (with equipment) / UN 2794 (lead‑acid) / UN 2800 (non‑spillable),1614,42,"{""raw_answer"": ""UN number: UN 3480 (Li\u2011ion) / UN 3481 (with equipment) / UN 2794 (lead\u2011acid) / UN 2800 (non\u2011spillable)"", ""request_id"": ""req_2bdf726da8db41fc9df2311ca5413153"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000060,GPT4O_LONGCTX,battery,atomic_verified,LiCell-086,arch_v2_s000060,What is the voltage of LiCell-086?,"[[""3.7 V""]]",1,1,3.7 V,821,4,"{""raw_answer"": ""3.7 V"", ""request_id"": ""req_be4e6baca4344aa3955ed47da5662b5f"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000061,GPT4O_LONGCTX,battery,atomic_verified,LiCell-044,arch_v2_s000061,Is LiCell-044 a Thing?,"[[""Thing""]]",1,1,"Yes, LiCell-044 is a Thing.",818,10,"{""raw_answer"": ""Yes, LiCell-044 is a Thing."", ""request_id"": ""req_e6a10ab15a5f48b8bae6346300d15dc3"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000062,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0019,arch_v2_s000062,"According to battery_seed_0019, what is the EPREL ID?","[[""EPREL-BATT-VKR-0005""]]",1,1,EPREL ID: EPREL-BATT-VKR-0005,1485,13,"{""raw_answer"": ""EPREL ID: EPREL-BATT-VKR-0005"", ""request_id"": ""req_5ab78c7980444a37bcf6075843c95fc8"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000063,GPT4O_LONGCTX,battery,atomic_verified,LiCell-103,arch_v2_s000063,What is the capacity of LiCell-103?,"[[""2500 mAh""]]",1,1,The capacity of LiCell-103 is 2500 mAh.,822,14,"{""raw_answer"": ""The capacity of LiCell-103 is 2500 mAh."", ""request_id"": ""req_91bf29575a0e498badeb0ce964f9a6a0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000064,GPT4O_LONGCTX,battery,atomic_verified,LiCell-013,arch_v2_s000064,Is LiCell-013 a Thing?,"[[""Thing""]]",1,1,"Yes, LiCell-013 is a Thing.",817,10,"{""raw_answer"": ""Yes, LiCell-013 is a Thing."", ""request_id"": ""req_cb4a0cc37ca8440588b4ead898e84730"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000065,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0014,arch_v2_s000065,"According to battery_seed_0014, what is the Form factor?","[[""19″ rack, ~3U""]]",1,1,"Form factor: 19″ rack, ~3U",1490,11,"{""raw_answer"": ""Form factor: 19\u2033 rack, ~3U"", ""request_id"": ""req_3d230b2f066d49b0a0c15cb20b1f37fa"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000066,GPT4O_LONGCTX,battery,atomic_verified,LiCell-132,arch_v2_s000066,What is the compatible accessory of LiCell-132?,"[[""ThermalPad""]]",1,1,The compatible accessory of LiCell-132 is ThermalPad.,820,12,"{""raw_answer"": ""The compatible accessory of LiCell-132 is ThermalPad."", ""request_id"": ""req_c82a3a91df07402dac8ce955292a1851"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000067,GPT4O_LONGCTX,battery,atomic_verified,LiCell-132,arch_v2_s000067,Is LiCell-132 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-132 is a Battery.",816,10,"{""raw_answer"": ""Yes, LiCell-132 is a Battery."", ""request_id"": ""req_b9d1218671e34bd09bc578c52db15538"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000068,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0012,arch_v2_s000068,"According to battery_seed_0012, what is the Pack recyclability?","[[""Al/Cu/Fe recovery; black mass to hydrometallurgical refining""]]",1,1,Pack recyclability: Al/Cu/Fe recovery; black mass to hydrometallurgical refining.,1471,21,"{""raw_answer"": ""Pack recyclability: Al/Cu/Fe recovery; black mass to hydrometallurgical refining."", ""request_id"": ""req_40f6dee5857a486188c51998a22e622c"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000069,GPT4O_LONGCTX,battery,atomic_verified,LiCell-068,arch_v2_s000069,What is the compatible accessory of LiCell-068?,"[[""FuseKit""]]",1,1,The compatible accessory of LiCell-068 is FuseKit.,817,12,"{""raw_answer"": ""The compatible accessory of LiCell-068 is FuseKit."", ""request_id"": ""req_0564504843a74fa99c2a0eebb07a8d51"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000070,GPT4O_LONGCTX,battery,atomic_verified,LiCell-095,arch_v2_s000070,Is LiCell-095 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-095 is a Product.",817,10,"{""raw_answer"": ""Yes, LiCell-095 is a Product."", ""request_id"": ""req_57510f1c29af40fb9dd62e673c7ab2aa"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000071,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0001,arch_v2_s000071,"According to battery_seed_0001, what is the GTIN?","[[""03012345678988""]]",1,1,The GTIN is 03012345678988.,1582,11,"{""raw_answer"": ""The GTIN is 03012345678988."", ""request_id"": ""req_7c50650a7400489bbf85bc47a0a14655"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000072,GPT4O_LONGCTX,battery,atomic_verified,LiCell-143,arch_v2_s000072,What is the manufacturer of LiCell-143?,"[[""NanoVolt""]]",1,1,The manufacturer of LiCell-143 is NanoVolt.,821,11,"{""raw_answer"": ""The manufacturer of LiCell-143 is NanoVolt."", ""request_id"": ""req_2910c3d926cc4bde947d6c8b37c7a9f2"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000073,GPT4O_LONGCTX,battery,atomic_verified,LiCell-049,arch_v2_s000073,Is LiCell-049 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-049 is a Rechargeable Battery.",820,12,"{""raw_answer"": ""Yes, LiCell-049 is a Rechargeable Battery."", ""request_id"": ""req_60f0536bf3524e90b5e8343f98caa156"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000074,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0047,arch_v2_s000074,"According to battery_seed_0047, what is the Created?","[[""2025-09-01""]]",1,1,Created: 2025-09-01,1382,9,"{""raw_answer"": ""Created: 2025-09-01"", ""request_id"": ""req_33a6682edb994b82b8b0893ebecec753"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000075,GPT4O_LONGCTX,battery,atomic_verified,LiCell-015,arch_v2_s000075,What is the capacity of LiCell-015?,"[[""2500 mAh""]]",1,1,The capacity of LiCell-015 is 2500 mAh.,804,14,"{""raw_answer"": ""The capacity of LiCell-015 is 2500 mAh."", ""request_id"": ""req_e6c3f3bd0f284819a7737af454df0ce0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000076,GPT4O_LONGCTX,battery,atomic_verified,LiCell-110,arch_v2_s000076,Is LiCell-110 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-110 is a Battery.",798,10,"{""raw_answer"": ""Yes, LiCell-110 is a Battery."", ""request_id"": ""req_cb1514fd83474c5e9c170ee7447f7185"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000077,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0031,arch_v2_s000077,"According to battery_seed_0031, what is the Serial number?","[[""SAFT-59E123EB92""]]",1,1,The Serial number is: SAFT-59E123EB92.,1581,14,"{""raw_answer"": ""The Serial number is: SAFT-59E123EB92."", ""request_id"": ""req_e49adc673b1f4d77b24b151fd2f01e66"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000078,GPT4O_LONGCTX,battery,atomic_verified,LiCell-084,arch_v2_s000078,What is the capacity of LiCell-084?,"[[""2200 mAh""]]",1,1,The capacity of LiCell-084 is 2200 mAh.,820,14,"{""raw_answer"": ""The capacity of LiCell-084 is 2200 mAh."", ""request_id"": ""req_f95c25d0fa6b4d878964a0f04a246a44"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000079,GPT4O_LONGCTX,battery,atomic_verified,LiCell-081,arch_v2_s000079,Is LiCell-081 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-081 is a Rechargeable Battery.",804,12,"{""raw_answer"": ""Yes, LiCell-081 is a Rechargeable Battery."", ""request_id"": ""req_2dff6a348e6548e9ac94c64cc7ca5c83"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000080,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0050,arch_v2_s000080,"According to battery_seed_0050, what is the Protection features?","[[""OVP/UVP/OCP/OTP; insulation monitoring""]]",1,1,Protection features: OVP/UVP/OCP/OTP; insulation monitoring (if applicable),1620,19,"{""raw_answer"": ""Protection features: OVP/UVP/OCP/OTP; insulation monitoring (if applicable)"", ""request_id"": ""req_d3366c2e07ca44fc89edfff0f70d86e0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000081,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0004,arch_v2_s000081,"According to battery_seed_0004, what is the Storage?","[[""30–50 % SOC; 10–25 °C; check every 3–6 months""]]",1,1,Storage: 30–50 % SOC; 10–25 °C; check every 3–6 months.,2381,24,"{""raw_answer"": ""Storage: 30\u201350 % SOC; 10\u201325 \u00b0C; check every 3\u20136 months."", ""request_id"": ""req_1d871d984df341f994abbef35d54e229"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000082,GPT4O_LONGCTX,battery,atomic_verified,LiCell-038,arch_v2_s000082,Is LiCell-038 a Thing?,"[[""Thing""]]",1,1,"Yes, LiCell-038 is a Thing.",797,10,"{""raw_answer"": ""Yes, LiCell-038 is a Thing."", ""request_id"": ""req_8d7a1344109848d5a734b120f70d22b0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000083,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0028,arch_v2_s000083,"According to battery_seed_0028, what is the Packaging?","[[""recyclable corrugated; avoid unnecessary plastics""]]",1,1,Packaging: recyclable corrugated; avoid unnecessary plastics,1701,9,"{""raw_answer"": ""Packaging: recyclable corrugated; avoid unnecessary plastics"", ""request_id"": ""req_db078edf85364de3b78d8f71f51b4a29"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000084,GPT4O_LONGCTX,battery,atomic_verified,LiCell-126,arch_v2_s000084,What is the voltage of LiCell-126?,"[[""7.4 V""]]",1,1,The voltage of LiCell-126 is 7.4 V.,806,14,"{""raw_answer"": ""The voltage of LiCell-126 is 7.4 V."", ""request_id"": ""req_8887d7c80e414e58a0927a615ae97a28"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000085,GPT4O_LONGCTX,battery,atomic_verified,LiCell-073,arch_v2_s000085,Is LiCell-073 a Thing?,"[[""Thing""]]",1,1,"Yes, LiCell-073 is a Thing.",816,10,"{""raw_answer"": ""Yes, LiCell-073 is a Thing."", ""request_id"": ""req_de758588865f46a6aee20d88ed31f953"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000086,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0020,arch_v2_s000086,"According to battery_seed_0020, what is the Cathode?","[[""Ni‑Mn‑""]]",1,1,Cathode: Ni‑Mn‑Co,1404,8,"{""raw_answer"": ""Cathode: Ni\u2011Mn\u2011Co"", ""request_id"": ""req_515e4b162f654444b20512cadce6b065"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000087,GPT4O_LONGCTX,battery,atomic_verified,LiCell-113,arch_v2_s000087,What is the compatible accessory of LiCell-113?,"[[""ThermalPad""]]",1,1,The compatible accessory of LiCell-113 is ThermalPad.,822,12,"{""raw_answer"": ""The compatible accessory of LiCell-113 is ThermalPad."", ""request_id"": ""req_a0b859bcf1f04884b8d08a1808932296"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000088,GPT4O_LONGCTX,battery,atomic_verified,LiCell-142,arch_v2_s000088,Is LiCell-142 a Rechargeable Battery?,"[[""Rechargeable Battery""]]",1,1,"Yes, LiCell-142 is a Rechargeable Battery.",804,12,"{""raw_answer"": ""Yes, LiCell-142 is a Rechargeable Battery."", ""request_id"": ""req_825f20b6467c4ddea753b08c2dfc72eb"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000089,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0010,arch_v2_s000089,"According to battery_seed_0010, what is the CAN FD Isolation monitoring?","[[""integrated""]]",0,1,INSUFFICIENT EVIDENCE.,1429,8,"{""raw_answer"": ""INSUFFICIENT EVIDENCE."", ""request_id"": ""req_c960a3328f0d458ab67e220ffe6fbefd"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000090,GPT4O_LONGCTX,battery,atomic_verified,LiCell-128,arch_v2_s000090,What is the manufacturer of LiCell-128?,"[[""CellTech""]]",1,1,CellTech,801,2,"{""raw_answer"": ""CellTech"", ""request_id"": ""req_9c2680af255940d6bfaf2e856b1dc0af"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000091,GPT4O_LONGCTX,battery,atomic_verified,LiCell-118,arch_v2_s000091,Is LiCell-118 a Battery?,"[[""Battery""]]",1,1,"Yes, LiCell-118 is a Battery.",816,10,"{""raw_answer"": ""Yes, LiCell-118 is a Battery."", ""request_id"": ""req_087f831825724c149f3abd5ce5d6ddf0"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000092,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0007,arch_v2_s000092,"According to battery_seed_0007, what is the Notes?","[[""Adapt to EU Battery Regulation (EU) 2023/1542 & delegated acts on DPP content""]]",1,1,Adapt to EU Battery Regulation (EU) 2023/1542 & delegated acts on DPP content.,1407,22,"{""raw_answer"": ""Adapt to EU Battery Regulation (EU) 2023/1542 & delegated acts on DPP content."", ""request_id"": ""req_d86256697a6f4236b82ac4f05336e15b"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000093,GPT4O_LONGCTX,battery,atomic_verified,LiCell-138,arch_v2_s000093,What is the capacity of LiCell-138?,"[[""3500 mAh""]]",1,1,The capacity of LiCell-138 is 3500 mAh.,805,14,"{""raw_answer"": ""The capacity of LiCell-138 is 3500 mAh."", ""request_id"": ""req_23dda1dc21ee462b9ea0dae0d0345b35"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000094,GPT4O_LONGCTX,battery,atomic_verified,LiCell-142,arch_v2_s000094,Is LiCell-142 a Thing?,"[[""Thing""]]",1,1,"Yes, LiCell-142 is a Thing.",800,10,"{""raw_answer"": ""Yes, LiCell-142 is a Thing."", ""request_id"": ""req_b81e1ddf63574604a67e9c3b65e7df31"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000095,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0045,arch_v2_s000095,"According to battery_seed_0045, what is the Diagnosis?","[[""assess SOH for 2nd‑life vs direct recycling""]]",1,1,Diagnosis: assess SOH for 2nd‑life vs direct recycling,1722,14,"{""raw_answer"": ""Diagnosis: assess SOH for 2nd\u2011life vs direct recycling"", ""request_id"": ""req_f051a8e21995475397b6e1574c84cac9"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000096,GPT4O_LONGCTX,battery,atomic_verified,LiCell-109,arch_v2_s000096,What is the compatible accessory of LiCell-109?,"[[""BMS-Guard""]]",1,1,The compatible accessory of LiCell-109 is BMS-Guard.,805,14,"{""raw_answer"": ""The compatible accessory of LiCell-109 is BMS-Guard."", ""request_id"": ""req_80393478b7e0460ebee6bf75b22aa273"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000097,GPT4O_LONGCTX,battery,atomic_verified,LiCell-139,arch_v2_s000097,Is LiCell-139 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-139 is a Product.",798,10,"{""raw_answer"": ""Yes, LiCell-139 is a Product."", ""request_id"": ""req_747a03d1bf0e44daa11e0e6e36a6f721"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000098,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0034,arch_v2_s000098,"According to battery_seed_0034, what is the separator?","[[""polyolefin""]]",1,1,The separator is polyolefin.,1404,7,"{""raw_answer"": ""The separator is polyolefin."", ""request_id"": ""req_90606cc58ff14c40975078e6d43e6bef"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000099,GPT4O_LONGCTX,battery,atomic_verified,LiCell-099,arch_v2_s000099,What is the manufacturer of LiCell-099?,"[[""VoltMax""]]",1,1,VoltMax,816,2,"{""raw_answer"": ""VoltMax"", ""request_id"": ""req_5a78ee8fd7d348819d3407c2ea481fbe"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000100,GPT4O_LONGCTX,battery,atomic_verified,LiCell-013,arch_v2_s000100,Is LiCell-013 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-013 is a Product.",817,10,"{""raw_answer"": ""Yes, LiCell-013 is a Product."", ""request_id"": ""req_106e0927d67c48e88b54485624ba1fb6"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000101,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0008,arch_v2_s000101,"According to battery_seed_0008, what is the Serial?","[[""BMZ-LMT-36V14-4334473DCF""]]",1,1,The Serial is BMZ-LMT-36V14-4334473DCF.,1584,17,"{""raw_answer"": ""The Serial is BMZ-LMT-36V14-4334473DCF."", ""request_id"": ""req_87164e526cc946a79ec39d13674690d6"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000102,GPT4O_LONGCTX,battery,atomic_verified,LiCell-015,arch_v2_s000102,What is the compatible accessory of LiCell-015?,"[[""QuickMount""]]",1,1,The compatible accessory of LiCell-015 is QuickMount.,802,12,"{""raw_answer"": ""The compatible accessory of LiCell-015 is QuickMount."", ""request_id"": ""req_8a6f086e430647a4b2e0e2ba5f5fc548"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000103,GPT4O_LONGCTX,battery,atomic_verified,LiCell-127,arch_v2_s000103,Is LiCell-127 a Product?,"[[""Product""]]",1,1,"Yes, LiCell-127 is a Product.",816,10,"{""raw_answer"": ""Yes, LiCell-127 is a Product."", ""request_id"": ""req_d56737a82a5f4f40a5e80e9fa3c43116"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000104,GPT4O_LONGCTX,battery,atomic_verified,battery_seed_0034,arch_v2_s000104,"According to battery_seed_0034, what is the BMS update policy?","[[""security updates during product lifecycle""]]",0,1,The BMS update policy is security updates during the product lifecycle (define duration).,1538,16,"{""raw_answer"": ""The BMS update policy is security updates during the product lifecycle (define duration)."", ""request_id"": ""req_b55d06d2c8c94daf911dacfa75470bbf"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
arch-v2-000105,GPT4O_LONGCTX,battery,atomic_verified,LiCell-111,arch_v2_s000105,What is the manufacturer of LiCell-111?,"[[""NanoVolt""]]",1,1,The manufacturer of LiCell-111 is NanoVolt.,802,11,"{""raw_answer"": ""The manufacturer of LiCell-111 is NanoVolt."", ""request_id"": ""req_03069c2a51e6487ca4382a80ed516ba3"", ""execution_api"": ""live""}",gpt-4o-mini-2024-07-18,0.0,220,b3da0efcb33025a739a784324b844af10ebe8a35
